f_max,n_eff
190764528481814.72,1.541770885088915
190632529952449.6,1.548633840246734
190764528481814.72,1.5555135991175848
190764528481814.72,1.5448226193073291
190652837418505.75,1.5568701340322473
190622376219421.5,1.5400119590310495
190632529952449.6,1.5452215275342462
190764528481814.72,1.543494897125267
190632529952449.6,1.5589342017716676
190632529952449.6,1.5490880010054267
190632529952449.6,1.5509523796639832
190632529952449.6,1.5438831371809705
190612222486393.4,1.5405373326203131
190632529952449.6,1.5452037107169176
190612222486393.4,1.5404929539326564
190632529952449.6,1.5478888955825862
190734067282730.47,1.5430877935968172
190632529952449.6,1.5435677010754387
190612222486393.4,1.5454666169045974
190723913549702.38,1.5422384256130381
190764528481814.72,1.5487704008312055
190632529952449.6,1.5415620204882583
190764528481814.72,1.5474907171762669
190632529952449.6,1.5567705229930842
190581761287309.16,1.5445552313914848
190764528481814.72,1.5412365264608638
190612222486393.4,1.5409398786962287
190723913549702.38,1.543131191678363
190632529952449.6,1.5544624047331401
190734067282730.47,1.544066636907567
190632529952449.6,1.5569230304671975
190734067282730.47,1.5429005366156303
190734067282730.47,1.5431814220874107
190764528481814.72,1.5474084134060202
190764528481814.72,1.5405385680935877
190764528481814.72,1.5420826316145841
190632529952449.6,1.5484998219226784
190764528481814.72,1.540933626190772
190734067282730.47,1.541411888413515
190764528481814.72,1.5413749311683809
190612222486393.4,1.540430196192536
190632529952449.6,1.5483761127004734
190612222486393.4,1.5453269809328294
190632529952449.6,1.5419283297703128
190612222486393.4,1.5426186482444515
190612222486393.4,1.5447734800784454
190632529952449.6,1.550866433130078
190632529952449.6,1.5563209565080423
190764528481814.72,1.5449297821755281
190632529952449.6,1.551605662966026
190612222486393.4,1.5428827910899228
190632529952449.6,1.5429849006545255
190764528481814.72,1.544280422224969
190612222486393.4,1.5434838085189695
190612222486393.4,1.5430743142646834
190713759816674.28,1.5448123713741664
190632529952449.6,1.5432439728662446
190632529952449.6,1.5419739363404554
190764528481814.72,1.5401591869050217
190632529952449.6,1.5507841844261847
190734067282730.47,1.5436412768510193
190581761287309.16,1.5402603466703855
190591915020337.25,1.5431599362314365
190764528481814.72,1.5431002869397574
190764528481814.72,1.5404960164844805
190652837418505.75,1.543740986488579
190632529952449.6,1.5475198969696145
190632529952449.6,1.540677118560946
190622376219421.5,1.5421893124928818
190632529952449.6,1.551466938312865
190591915020337.25,1.5446745763483116
190632529952449.6,1.5431464846204852
190632529952449.6,1.5450275595418215
190764528481814.72,1.5461992758398646
190632529952449.6,1.5485780366301958
190581761287309.16,1.5482557277396003
190764528481814.72,1.5495617487826798
190632529952449.6,1.5561271005710724
190764528481814.72,1.5413799701747224
190632529952449.6,1.5569429763381688
190734067282730.47,1.5403176894265556
190744221015758.56,1.5403267426795273
190764528481814.72,1.543002754172567
190632529952449.6,1.5454813841341495
190612222486393.4,1.5416577824162498
190764528481814.72,1.5437879433385129
190632529952449.6,1.5442690561676315
190764528481814.72,1.5412411175555307
190632529952449.6,1.5473975324128681
190632529952449.6,1.5496989273455186
190632529952449.6,1.549016509625203
190632529952449.6,1.54950921746038
190632529952449.6,1.54367370553577
190632529952449.6,1.5589613191917524
190612222486393.4,1.5442129189782978
190612222486393.4,1.5485193326918862
190723913549702.38,1.540109496072241
190632529952449.6,1.5437596520696752
190723913549702.38,1.5471630311990707
190632529952449.6,1.5415463327245729
190734067282730.47,1.547487548684095
190632529952449.6,1.545204495105102
190632529952449.6,1.5431760672605779
190632529952449.6,1.5436613794357317
190632529952449.6,1.5445043726229128
190723913549702.38,1.5432819460534635
190632529952449.6,1.5458548649653174
190612222486393.4,1.5455968392153474
190632529952449.6,1.5466504586950778
190632529952449.6,1.5420092338087477
190764528481814.72,1.54137672281508
190612222486393.4,1.545230490907394
190632529952449.6,1.5424663080092675
190622376219421.5,1.5402301426229275
190612222486393.4,1.5432687511916638
190764528481814.72,1.5412351827258395
190632529952449.6,1.5440218618341315
190612222486393.4,1.549528611633895
190734067282730.47,1.5413473788314793
190591915020337.25,1.5543920787468106
190734067282730.47,1.5424075310945866
190612222486393.4,1.5447645146869995
190632529952449.6,1.5508346093808878
190764528481814.72,1.5552766538416092
190764528481814.72,1.5413004658524432
190764528481814.72,1.5437919745435862
190581761287309.16,1.5436373648279615
190632529952449.6,1.5545122694105686
190591915020337.25,1.5444597202654309
190764528481814.72,1.541678839239741
190612222486393.4,1.5420491217528582
190632529952449.6,1.5587717213620687
190632529952449.6,1.5427211221137007
190632529952449.6,1.5408058702786214
190632529952449.6,1.5543286105199945
190683298617590.03,1.5455073659490186
190612222486393.4,1.545207405024421
190764528481814.72,1.54063162174403
190632529952449.6,1.5528033116679525
190764528481814.72,1.543018990970779
190764528481814.72,1.552945833463805
190642683685477.7,1.5422564189998118
190764528481814.72,1.553909627410082
190632529952449.6,1.5462120977555251
190581761287309.16,1.5493835300795895
190612222486393.4,1.5430027032005103
190764528481814.72,1.5430951359554972
190632529952449.6,1.5561696816439328
190713759816674.28,1.5406816383874944
190632529952449.6,1.540719251411987
190581761287309.16,1.5419322110813651
190723913549702.38,1.5427769300970529
190723913549702.38,1.5440957508747721
190632529952449.6,1.5471905659876757
190612222486393.4,1.5413428730417167
190612222486393.4,1.5475370619916078
190632529952449.6,1.544243059302096
190734067282730.47,1.5430210440987386
190632529952449.6,1.546285606133937
190632529952449.6,1.5415927236829
190571607554281.06,1.54551116533798
190632529952449.6,1.5415652700964504
190632529952449.6,1.5539443723651567
190632529952449.6,1.5567672733848923
190764528481814.72,1.5448079501999792
190632529952449.6,1.5418642340501123
190632529952449.6,1.542265840800459
190632529952449.6,1.5511187820145036
190734067282730.47,1.541450414969453
190632529952449.6,1.5448337036048516
190622376219421.5,1.540649476470286
190764528481814.72,1.548301437307677
190632529952449.6,1.5405067942695043
190764528481814.72,1.5411730349809591
190632529952449.6,1.5516113777942255
190632529952449.6,1.5432664960126787
190723913549702.38,1.5435094216372893
190734067282730.47,1.5470252300128393
190612222486393.4,1.5430874261496728
190713759816674.28,1.5438871875440758
190764528481814.72,1.5401404865925983
190642683685477.7,1.541213126228577
190764528481814.72,1.5542484725920775
190734067282730.47,1.5547863151099037
190632529952449.6,1.5418229976427107
190632529952449.6,1.5403946267591537
190764528481814.72,1.5408984651242994
190764528481814.72,1.5404707094748535
190764528481814.72,1.540533865021002
190632529952449.6,1.5470873629137165
190632529952449.6,1.5499815312027658
190632529952449.6,1.5477790812367884
190632529952449.6,1.555518751506443
190642683685477.7,1.5402849082802461
190764528481814.72,1.5445564477945721
190632529952449.6,1.5487794002826434
190632529952449.6,1.5414436899278883
190632529952449.6,1.547800147662309
190632529952449.6,1.545960645314739
190612222486393.4,1.5447221532124182
190632529952449.6,1.5463347984786362
190612222486393.4,1.5426941816673823
190632529952449.6,1.546048945013197
190612222486393.4,1.546348475220683
190764528481814.72,1.5429584109167607
190632529952449.6,1.5470081397071052
190632529952449.6,1.5493647779790192
190764528481814.72,1.5557236696930716
190632529952449.6,1.5405692091578813
190734067282730.47,1.553107610031548
190764528481814.72,1.541129027658909
190632529952449.6,1.5554904014763544
190612222486393.4,1.5516651764828182
190734067282730.47,1.5517916593563408
190632529952449.6,1.5455565733443846
190703606083646.2,1.5490604118163125
190734067282730.47,1.545077847005137
190571607554281.06,1.5538527739940855
190632529952449.6,1.5445202844975081
190632529952449.6,1.5556867226333317
190632529952449.6,1.541393489084095
190612222486393.4,1.5460400657549482
190632529952449.6,1.5415136125317435
190581761287309.16,1.542078370319225
190703606083646.2,1.5584002254106473
190642683685477.7,1.5410573774419787
190713759816674.28,1.5418383421905628
190764528481814.72,1.5480927104672146
190581761287309.16,1.5468331410471792
190632529952449.6,1.5513756131171248
190764528481814.72,1.5468012691308122
190723913549702.38,1.5435778547154366
190764528481814.72,1.5401623222867453
190632529952449.6,1.547817404202363
190632529952449.6,1.5475018560413762
190581761287309.16,1.5457214789911256
190632529952449.6,1.5526289533801345
190612222486393.4,1.5413406316938552
190723913549702.38,1.5419669333357395
190632529952449.6,1.5434193396531566
190581761287309.16,1.540826153290567
190632529952449.6,1.5425200946276176
190632529952449.6,1.5502487834626923
190764528481814.72,1.5548548330218548
190632529952449.6,1.5491550101674543
190764528481814.72,1.5423348058875035
190764528481814.72,1.5417535285115158
190764528481814.72,1.5478784967087356
190632529952449.6,1.5418350996318395
190591915020337.25,1.5429297252798262
190632529952449.6,1.5402513078323419
190612222486393.4,1.5402831637728251
190764528481814.72,1.5423929224273103
190632529952449.6,1.5419681094568007
190632529952449.6,1.5466476573087053
190764528481814.72,1.5414416700079279
190734067282730.47,1.5477368513396703
190703606083646.2,1.5591933943587468
190632529952449.6,1.542123754483651
190632529952449.6,1.5456374773828194
190632529952449.6,1.5431708006541978
190764528481814.72,1.540807315098475
190764528481814.72,1.5500769591866328
190754374748786.62,1.5540185452506903
190764528481814.72,1.5562819915957251
190632529952449.6,1.5452317245806417
190581761287309.16,1.5437231100863686
190764528481814.72,1.5459672575923118
190632529952449.6,1.5512363281866892
190622376219421.5,1.5463735739911504
190612222486393.4,1.5405798061622875
190723913549702.38,1.548993700040839
190612222486393.4,1.5455633310648187
190632529952449.6,1.5490595389198831
190713759816674.28,1.547876006739861
190632529952449.6,1.5437971906470653
190764528481814.72,1.5446178116940212
190764528481814.72,1.5535040433885396
190612222486393.4,1.5400538738865992
190612222486393.4,1.5527905572440501
190744221015758.56,1.5456236381490274
190632529952449.6,1.5515461615194763
190764528481814.72,1.5443697806040941
190723913549702.38,1.5431631121812632
190632529952449.6,1.5409404488799512
190632529952449.6,1.541123435437796
190591915020337.25,1.5493216096860265
190612222486393.4,1.543897000997227
190713759816674.28,1.544529663869669
190764528481814.72,1.5407943256599055
190703606083646.2,1.55711374816606
190632529952449.6,1.5401516905329395
190632529952449.6,1.5408345564750747
190642683685477.7,1.540332417262633
190764528481814.72,1.544601686873728
190652837418505.75,1.5448469680672197
190581761287309.16,1.5415186163055195
190632529952449.6,1.5491620696611128
190632529952449.6,1.5411402437560304
190734067282730.47,1.547610072091642
190591915020337.25,1.542023339707444
190632529952449.6,1.5480520483249147
190632529952449.6,1.55183257526219
190642683685477.7,1.5434899717995676
190632529952449.6,1.540254557440534
190662991151533.84,1.5403654309084642
190632529952449.6,1.5574168588569233
190662991151533.84,1.54017239020568
190723913549702.38,1.5401768091327428
190632529952449.6,1.54299072753818
190632529952449.6,1.5400743722690613
190764528481814.72,1.540149332848176
190632529952449.6,1.5451621381431513
190764528481814.72,1.5464337576016287
190723913549702.38,1.5408753641383168
190764528481814.72,1.5432879619315039
190734067282730.47,1.5416256883998105
190764528481814.72,1.5447764844048235
190632529952449.6,1.5462786586957333
190764528481814.72,1.548457198592593
190612222486393.4,1.5433043886226607
190632529952449.6,1.5440446090914752
190703606083646.2,1.5510059776205125
190612222486393.4,1.5489170598698998
190723913549702.38,1.5410053981869736
190632529952449.6,1.5436370634020191
190591915020337.25,1.547100309369588
190764528481814.72,1.5554514513727047
190632529952449.6,1.5439342344684028
190632529952449.6,1.548696031024201
190632529952449.6,1.5409153484580544
190632529952449.6,1.5509941763486594
190612222486393.4,1.5455041594812766
190662991151533.84,1.5449259194788814
190632529952449.6,1.5494202454291928
190632529952449.6,1.552579985146345
190734067282730.47,1.5493010967082337
190632529952449.6,1.5445004506819915
190632529952449.6,1.55055794446275
190632529952449.6,1.5520965779139246
190632529952449.6,1.543697573347663
190632529952449.6,1.5506949882840875
190744221015758.56,1.5423181460208664
190612222486393.4,1.543611565347072
190734067282730.47,1.5585942843786458
190723913549702.38,1.5422319295106934
190764528481814.72,1.553028025256133
190632529952449.6,1.5483547101085884
190632529952449.6,1.541919477389376
190622376219421.5,1.5514904106571683
190581761287309.16,1.5404822755744978
190632529952449.6,1.5530664178760478
190764528481814.72,1.541440102317066
190764528481814.72,1.5425799255515444
190744221015758.56,1.5401985143123114
190632529952449.6,1.546608101733127
190642683685477.7,1.5444143800653487
190632529952449.6,1.5421513201255554
190764528481814.72,1.5447117611678132
190612222486393.4,1.5414372337866835
190764528481814.72,1.54011271606876
190764528481814.72,1.5540802817581856
190632529952449.6,1.54055979649967
190703606083646.2,1.544523297250182
190734067282730.47,1.5445680421137715
190632529952449.6,1.5430910171703118
190632529952449.6,1.5432249234389124
190632529952449.6,1.5412691075291607
190612222486393.4,1.544413295477111
190632529952449.6,1.5441527426054498
190764528481814.72,1.5541177943609512
190764528481814.72,1.5415770513116398
190612222486393.4,1.5426918282521278
190723913549702.38,1.5416816648413998
190642683685477.7,1.5431073228022776
190632529952449.6,1.5596031728373958
190581761287309.16,1.5489308175322614
190632529952449.6,1.541048134172106
190744221015758.56,1.5599810716531146
190764528481814.72,1.5414748154718638
190764528481814.72,1.5465473032111936
190632529952449.6,1.5432929411000342
190612222486393.4,1.543737529096885
190612222486393.4,1.5540006609544446
190764528481814.72,1.5543015501255428
190713759816674.28,1.5522239227103762
190632529952449.6,1.543348856772027
190632529952449.6,1.5448607089694817
190632529952449.6,1.5435804753972968
190632529952449.6,1.5414407764860611
190612222486393.4,1.540589892227664
190764528481814.72,1.540445738398983
190764528481814.72,1.54035100507976
190693452350618.12,1.5400477937719845
190591915020337.25,1.54041623414019
190632529952449.6,1.5525992586845871
190713759816674.28,1.5406851106270505
190632529952449.6,1.5425871037896453
190764528481814.72,1.5407878309406207
190612222486393.4,1.545714061708501
190591915020337.25,1.5402439682041504
190764528481814.72,1.5429238097398814
190632529952449.6,1.5463819738251474
190713759816674.28,1.5462111238766083
190612222486393.4,1.543021082252974
190764528481814.72,1.5423316705057797
190632529952449.6,1.5404532317620643
190764528481814.72,1.544123541160866
190612222486393.4,1.5453704630813414
190662991151533.84,1.5402144042878299
190612222486393.4,1.5461692794591606
190723913549702.38,1.5433959638497878
190764528481814.72,1.5461970362814905
190632529952449.6,1.553246042770246
190612222486393.4,1.5574661209504186
190612222486393.4,1.545219508302873
190642683685477.7,1.5412290372556972
190612222486393.4,1.5401064334939503
190764528481814.72,1.5410084274404656
190744221015758.56,1.5509354282672958
190764528481814.72,1.5405920935387278
190632529952449.6,1.55269293704488
190622376219421.5,1.5475155919597317
190632529952449.6,1.5466268149940947
190683298617590.03,1.5437567415762243
190764528481814.72,1.544655996164299
190632529952449.6,1.5426979266345373
190632529952449.6,1.5404514388747859
190622376219421.5,1.553086389453021
190703606083646.2,1.5535779239864655
190632529952449.6,1.5505914490437638
190632529952449.6,1.5426297969179608
190632529952449.6,1.5461871093890835
190764528481814.72,1.5473323803992207
190764528481814.72,1.5431298491102952
190632529952449.6,1.5419365098185203
190612222486393.4,1.5507760337861827
190764528481814.72,1.5571876690021955
190734067282730.47,1.5474980762894968
190612222486393.4,1.5503681084753997
190612222486393.4,1.5494148632299267
190642683685477.7,1.5422189944712337
190632529952449.6,1.5556720433687405
190723913549702.38,1.5488732981439346
190764528481814.72,1.5521671390171439
190632529952449.6,1.5582685923695865
190581761287309.16,1.544439559356614
190622376219421.5,1.5449410928124268
190632529952449.6,1.5465018731618858
190683298617590.03,1.5403612450164625
190581761287309.16,1.544824124038437
190632529952449.6,1.5436293315756313
190734067282730.47,1.5464593152245991
190764528481814.72,1.5431883015838581
190642683685477.7,1.5457477689578087
190734067282730.47,1.5403282170319572
190612222486393.4,1.5427829390426955
190764528481814.72,1.5457218019945147
190734067282730.47,1.5424967917488965
190764528481814.72,1.5404045305249001
190764528481814.72,1.542911940080499
190632529952449.6,1.5408689574997276
190612222486393.4,1.5439736550940883
190764528481814.72,1.543045417759593
190632529952449.6,1.5454866507405296
190612222486393.4,1.542772852977319
190764528481814.72,1.542311178546657
190764528481814.72,1.5451690789877965
190632529952449.6,1.5415561936046038
190632529952449.6,1.5438394355535612
190581761287309.16,1.5451226072059376
190632529952449.6,1.5505206299962697
190632529952449.6,1.5441150919726048
190591915020337.25,1.5444374164780061
190662991151533.84,1.5416129690544313
190612222486393.4,1.5445039579981064
190764528481814.72,1.5412533231486694
190632529952449.6,1.5416212978238983
190632529952449.6,1.546735060563524
190632529952449.6,1.558063754998037
190612222486393.4,1.545238223557516
190734067282730.47,1.54340899755737
190652837418505.75,1.5503688088270369
190632529952449.6,1.5408635788378926
190632529952449.6,1.5447366635809119
190581761287309.16,1.5431691845085287
190744221015758.56,1.5444569279921232
190632529952449.6,1.5419351651530615
190764528481814.72,1.5413127834235005
190764528481814.72,1.5474814230090146
190612222486393.4,1.549643032442222
190723913549702.38,1.545360698803737
190764528481814.72,1.5416889172524242
190632529952449.6,1.5572593088873399
190632529952449.6,1.5416255559311842
190764528481814.72,1.542833891471163
190632529952449.6,1.553584786410396
190632529952449.6,1.540380283660927
190632529952449.6,1.5491550101674543
190734067282730.47,1.5455170945411507
190764528481814.72,1.541736843801629
190632529952449.6,1.5518258519348962
190764528481814.72,1.5420251869422894
190764528481814.72,1.5440728151636935
190632529952449.6,1.5455062604451364
190703606083646.2,1.5490213190380486
190612222486393.4,1.547151326024653
190612222486393.4,1.5439411555500975
190612222486393.4,1.5494674228372778
190632529952449.6,1.543115557314934
190632529952449.6,1.5547353718212662
190764528481814.72,1.548143772398143
190764528481814.72,1.5418959644241061
190632529952449.6,1.5459169436873297
190764528481814.72,1.5409395610204633
190764528481814.72,1.5428702842947415
190612222486393.4,1.5451057598989046
190723913549702.38,1.5457668172020391
190632529952449.6,1.5567150555429108
190764528481814.72,1.5426854087509627
190734067282730.47,1.5403413205408083
190764528481814.72,1.5468687918157902
190754374748786.62,1.5514014819934159
190723913549702.38,1.5437336491699427
190632529952449.6,1.5407359476747664
190662991151533.84,1.5403403344967268
190581761287309.16,1.5491860357719904
190734067282730.47,1.5464532674512832
190764528481814.72,1.5492314139225059
190612222486393.4,1.5405329619919832
190734067282730.47,1.5433850304557108
190612222486393.4,1.5445951808560674
195384477009594.3,1.643066134508557
195455553140790.94,1.6410322405962012
195557090471071.8,1.641730972479808
195384477009594.3,1.6429701426337895
195455553140790.94,1.6403690664714539
195486014339875.2,1.6413473742473803
195486014339875.2,1.640101657870961
195546936738043.72,1.6415460701665436
195384477009594.3,1.6410634247568578
195384477009594.3,1.6405843400242481
195384477009594.3,1.6502501095644808
195384477009594.3,1.6429488232538583
195384477009594.3,1.6452500043245957
195465706873819.0,1.6448420116078875
195384477009594.3,1.6401287612746394
195496168072903.28,1.6419657001636478
195455553140790.94,1.640983715660244
195506321805931.38,1.641679709409255
195536783005015.62,1.6404461125729894
195445399407762.84,1.6409127835670498
195536783005015.62,1.6440208272960435
195506321805931.38,1.6414475276252496
195506321805931.38,1.6425473590783315
195384477009594.3,1.6447075081029594
195526629271987.53,1.6403903678729546
195455553140790.94,1.6427029628844372
195384477009594.3,1.6411284761981866
195506321805931.38,1.644526421974186
195455553140790.94,1.641564703406974
195455553140790.94,1.641995088987603
195384477009594.3,1.6436426324079298
195455553140790.94,1.640333765673449
195536783005015.62,1.6407889233669795
195506321805931.38,1.642399090522616
195384477009594.3,1.6438298056307112
195384477009594.3,1.6415929106902283
195384477009594.3,1.6467577764714285
195506321805931.38,1.6424592938934335
195526629271987.53,1.6501138958272057
195536783005015.62,1.6428236113969557
195445399407762.84,1.6406963773402754
195496168072903.28,1.6414013325402381
195384477009594.3,1.642699659834046
195445399407762.84,1.6425416229597884
195526629271987.53,1.6407802835070833
195384477009594.3,1.6408173225813434
195384477009594.3,1.6442178183454608
195445399407762.84,1.6440953759496004
195455553140790.94,1.6414275439596178
195526629271987.53,1.6418706051738259
195384477009594.3,1.6407564256858473
195384477009594.3,1.6403330993315193
195394630742622.4,1.6453398649316306
195445399407762.84,1.6415159886001656
195384477009594.3,1.6422905463996722
195455553140790.94,1.6447724858287711
195516475538959.44,1.643597011746467
195445399407762.84,1.6441602978176328
195404784475650.5,1.6415252862482395
195455553140790.94,1.644768442084108
195506321805931.38,1.6415022678952669
195455553140790.94,1.6432263545923171
195506321805931.38,1.6430254896603587
195546936738043.72,1.6402961538399294
195384477009594.3,1.6418421834401942
195455553140790.94,1.643021107228066
195384477009594.3,1.642670906003677
195526629271987.53,1.6515480293461766
195506321805931.38,1.640745082124369
195384477009594.3,1.6455978928730128
195455553140790.94,1.6404596682099863
195546936738043.72,1.6402642559577958
195455553140790.94,1.640339230193264
195384477009594.3,1.643025573021611
195455553140790.94,1.641354756555682
195384477009594.3,1.6498955518767005
195384477009594.3,1.6404494266148366
195384477009594.3,1.6418492899001713
195384477009594.3,1.644398103768572
195384477009594.3,1.6419813607255918
195455553140790.94,1.64033343780226
195384477009594.3,1.6453166957182268
195506321805931.38,1.6439158658287636
195384477009594.3,1.643344379749199
195445399407762.84,1.6440385419910535
195506321805931.38,1.6405443678009723
195465706873819.0,1.6432523560844263
195384477009594.3,1.645225951690827
195455553140790.94,1.6434654819794212
195506321805931.38,1.6409762805502306
195455553140790.94,1.6400649112985513
195384477009594.3,1.6424878873267286
195546936738043.72,1.6429695677764118
195455553140790.94,1.6414750852820084
195526629271987.53,1.6400362864579332
189393774523022.97,1.921793118317637
189393774523022.97,1.924550793931239
189393774523022.97,1.9203410808595796
189393774523022.97,1.9201421221772732
187931636966978.44,2.0266933269685734
188002713098175.06,2.0225979659838065
187921483233950.38,2.0226544860764517
187931636966978.44,2.0217570451397737
188002713098175.06,2.024339805154286
187931636966978.44,2.022581804763744
187931636966978.44,2.032645554431199
188002713098175.06,2.020633198669003
188053481763315.5,2.021303808200359
188063635496343.56,2.0200922094174047
187931636966978.44,2.025178615454099
187931636966978.44,2.0203155344519033
187931636966978.44,2.034075016535809
187931636966978.44,2.0264746338158006
187931636966978.44,2.0249744715339433
188002713098175.06,2.0232719770705176
187931636966978.44,2.026992495564258
187931636966978.44,2.023000322533239
187931636966978.44,2.029082129098859
188002713098175.06,2.020877942411548
187921483233950.38,2.023312192392213
187931636966978.44,2.022540657715249
187921483233950.38,2.0260244068225726
187931636966978.44,2.028364897397198
187931636966978.44,2.025252498275982
187931636966978.44,2.0246066487468477
187921483233950.38,2.02630722281179
187931636966978.44,2.0210350394711605
187931636966978.44,2.0203935092454595
187931636966978.44,2.0205483221737732
187931636966978.44,2.030599568594449
187931636966978.44,2.0266258094359606
187931636966978.44,2.031292021134309
187931636966978.44,2.0264198468617276
188063635496343.56,2.021404810386173
188002713098175.06,2.0215833134207024
188002713098175.06,2.021331297812084
187931636966978.44,2.0232549341040347
187931636966978.44,2.0204610267780723
187931636966978.44,2.0231733220023242
187931636966978.44,2.021941183865081
187931636966978.44,2.025556213506859
187921483233950.38,2.0202341813970213
187921483233950.38,2.030767485587081
188002713098175.06,2.023364011625514
187880868301838.0,2.020017375189635
187931636966978.44,2.020049783624885
187931636966978.44,2.0217022581857007
187921483233950.38,2.021688046550596
187931636966978.44,2.0204287456682035
187931636966978.44,2.0296627344129767
187921483233950.38,2.02227072933224
187931636966978.44,2.0214003616089
187931636966978.44,2.0321777056698624
187931636966978.44,2.020802933744569
188063635496343.56,2.0200740356414437
187931636966978.44,2.0247905601403953
187931636966978.44,2.0270250040058864
187931636966978.44,2.027208006072396
187931636966978.44,2.0218309279616564
187931636966978.44,2.0298159560189735
187931636966978.44,2.023249023478284
188002713098175.06,2.02004849518751
187931636966978.44,2.02060083581025
187931636966978.44,2.0258917551840865
188002713098175.06,2.0211983590104228
187921483233950.38,2.0262906266966674
188002713098175.06,2.022395489962815
187931636966978.44,2.0230867086019018
188002713098175.06,2.020790452772848
187921483233950.38,2.029363636122918
187931636966978.44,2.0206956331540193
188063635496343.56,2.0205145225362937
187931636966978.44,2.027418287950062
187921483233950.38,2.026181728900176
187931636966978.44,2.023978076431446
187931636966978.44,2.0215135728252003
187931636966978.44,2.0212885143831576
187931636966978.44,2.0227895859920535
187931636966978.44,2.0203778233540444
187931636966978.44,2.022980090006631
188002713098175.06,2.0255212561454567
187931636966978.44,2.023212423064982
187931636966978.44,2.0226106758972175
187921483233950.38,2.023662529562136
187931636966978.44,2.0205187690450206
187931636966978.44,2.020579921288363
187931636966978.44,2.0237380140932673
187931636966978.44,2.0257960485132784
187931636966978.44,2.0270343246080316
188002713098175.06,2.0230217794284173
187931636966978.44,2.025829693613705
187931636966978.44,2.0211918983853114
187931636966978.44,2.0210766411831744
187921483233950.38,2.0314497450594624
187931636966978.44,2.0212421387041912
188002713098175.06,2.0200409960756214
188002713098175.06,2.023592166423578
187921483233950.38,2.0200782233836745
188002713098175.06,2.022098479682865
187931636966978.44,2.0202800706973996
187931636966978.44,2.031099243802135
187931636966978.44,2.029726159973916
187931636966978.44,2.026192742433848
187931636966978.44,2.026432122776748
187931636966978.44,2.0235061356984354
188002713098175.06,2.0207561386548125
187931636966978.44,2.02437226970266
187931636966978.44,2.0239817137396003
187931636966978.44,2.0219986988002696
187931636966978.44,2.0212146315612753
187931636966978.44,2.0252004393030245
187931636966978.44,2.020753830084487
187931636966978.44,2.022449497679634
187931636966978.44,2.026168872599086
187921483233950.38,2.023032331875551
187931636966978.44,2.0292819537155817
187931636966978.44,2.0247209966219457
188002713098175.06,2.024409342373616
187931636966978.44,2.0215051615500936
187931636966978.44,2.0347281406812514
188002713098175.06,2.0243136718855834
188002713098175.06,2.02372374175035
187931636966978.44,2.022152829733305
188002713098175.06,2.0205161670743785
187931636966978.44,2.0228782453783127
188002713098175.06,2.0244938778167234
187931636966978.44,2.0257007965059897
187931636966978.44,2.030196736716369
187931636966978.44,2.0244579737760438
187931636966978.44,2.020045464321452
188002713098175.06,2.0200832637971753
187931636966978.44,2.0230780699950355
187931636966978.44,2.024575504295777
187931636966978.44,2.020406467155759
195851548728886.3,1.6903615823533569
195851548728886.3,1.6830948322336776
195851548728886.3,1.6944854971304686
195851548728886.3,1.680784741914206
195902317394026.75,1.6814788279364707
195851548728886.3,1.6811723746335356
195821087529802.06,1.6811039052274706
195851548728886.3,1.6801807154652335
195851548728886.3,1.6866042498974794
195851548728886.3,1.6818212286142031
195851548728886.3,1.68068570688068
195851548728886.3,1.6831564564560808
195882009927970.6,1.6817398467970406
195851548728886.3,1.6820725245583041
195851548728886.3,1.6836949321835233
195851548728886.3,1.687173810409674
195851548728886.3,1.6820302056232732
195851548728886.3,1.6882999521730615
195851548728886.3,1.6804314660622337
195912471127054.84,1.6828923360405645
195851548728886.3,1.6804923267986958
195912471127054.84,1.681186039451845
195861702461914.4,1.6819446428806875
195851548728886.3,1.6818860158497917
195882009927970.6,1.6823036480102094
195821087529802.06,1.680255867657921
195983547258251.44,1.6812649706672815
195851548728886.3,1.6804855644946444
195851548728886.3,1.6832324778419483
195851548728886.3,1.680571183989488
195983547258251.44,1.6836966705330767
195973393525223.38,1.683896395536181
195851548728886.3,1.6984482073045502
195851548728886.3,1.685982881410698
195851548728886.3,1.6891777428666928
195922624860082.94,1.6839532041212555
195871856194942.5,1.6800048829860834
195851548728886.3,1.6809843389531405
195902317394026.75,1.680073832660482
195973393525223.38,1.6820048906465213
195902317394026.75,1.6903549959966975
195851548728886.3,1.6819319340756886
195912471127054.84,1.6846532594163601
195851548728886.3,1.681853404093157
195851548728886.3,1.680166100162929
195871856194942.5,1.6829519603509648
195851548728886.3,1.6801152738131238
195821087529802.06,1.6859571585679987
195851548728886.3,1.6906447265681515
195932778593111.0,1.6808080265775383
195902317394026.75,1.6958108701630994
195932778593111.0,1.6800001572395835
195851548728886.3,1.6821262957824543
195851548728886.3,1.684441621434095
195983547258251.44,1.680794217116391
195851548728886.3,1.6812910421626945
195851548728886.3,1.6805093416282444
195851548728886.3,1.6883392171643272
195871856194942.5,1.6830947174197814
195851548728886.3,1.6841014339125446
195821087529802.06,1.682037466524127
195851548728886.3,1.6837868777047376
195851548728886.3,1.6822361286885783
195932778593111.0,1.6818146470360182
195851548728886.3,1.6807264988438282
195851548728886.3,1.6806788355072084
195851548728886.3,1.6814458116699338
195851548728886.3,1.6826778598403187
195851548728886.3,1.6877103228875532
195851548728886.3,1.6812931144816778
